uid,name,gender,ethnicity,rank_2015,age,party_membership_age,rank_2005,edu_2005,gdpidx,gdpidx_1st,gdpidx_2nd,gdpidx_3rd,f2gdpidx,logltavg,gdpidx_rl,gdpidx_1st_rl,gdpidx_2nd_rl,gdpidx_3rd_rl,f2gdpidx_rl,logltavg_rl
1352,吕滨,1,1,5,49.1205479452055,25.546605088495888,5,6,9.579999999999995,3.125,15.450000000000003,11.650000000000002,12.11999969482422,-0.6026580244302749,-0.5791665817255036,0.33229412595116575,-0.8272726911009503,-0.7209720793972971,-0.7919564649605463,0.0985145665141944
1353,胡长林,1,1,5,55.624657534246595,31.53698893164097,5,4,12.119999999999996,4.340000000000001,16.080000000000002,16.22,13.860000610351562,-0.4830747812986374,-0.5608706008760486,0.20818629514015943,-2.532326340819667,2.2029291428019597,-0.2585763052109636,0.027808626194514473
1354,周萌,1,1,6,47.9534246575342,28.9397260273973,5,5,14,5.360000000000002,21.94,10.38,13.439999389648438,-0.25211508572101593,0.32664282845620396,-0.2616083778182633,2.839879260897023,-2.5219275683807547,0.5146321977662532,-0.1051244377960377
1355,胡世忠,1,1,5,41.6986301369863,22.1041095890411,4,5,11.666666666666666,4.699999999999998,14.1,11.833333333333334,10.900001525878906,0.34167860945065814,0.19349296822026613,0.5667267537762722,-0.6421547088996341,-0.04323897883791045,1.6696323804842148,0.039201521402018664
1356,王林森,1,1,6,58.213698630137,29.690410958904103,6,4,8.049999999999997,0.5999999999999943,10.700000000000003,12.400000000000006,9.099998474121094,-0.7786336839199066,0.29532997871921385,-1.4330698479383068,0.38869952631215277,1.7247090644077143,-1.474955921630332,0.13448724690077934
1357,刘礼祖,1,1,6,50.041095890411,29.1068493150685,5,5,5.900000000000001,2.5999999999999943,8.899999999999999,8.700000000000003,10.333333333333334,-0.9089245796203613,-0.8164727815153627,-0.3601872236143702,-1.3225998672439672,-0.7579868118478978,-1.2200524743912347,-0.12734321446768282
1359,甘良淼,1,1,5,50.3753424657534,23.852054794520498,4,5,14.080000000000002,6.759999999999996,19.880000000000003,11.459999999999999,13.280000305175781,-0.021771687269210815,1.224130167230998,0.4875160928269015,2.1927405073486552,-0.010711314825627793,0.7056445280329817,0.03051370691613709
1360,张勇,1,1,5,44.7835616438356,21.1013698630137,5,6,14.366666666666669,7.63333333333333,19.066666666666666,12,12.766667683919271,0.17509075005849203,1.2430649507180132,0.7449144246743421,1.8445821371230555,0.11281726555703431,0.5446460883615729,0.10047507971654594
1361,张和平,1,1,5,40.6958904109589,21.0191780821918,3,6,11.199999999999998,4.6333333333333355,13.200000000000003,11.733333333333334,10.300003051757812,0.5103635390599569,0.11830768462003163,-0.16466925586152295,-0.5205004996467697,1.0386604548992602,1.3405077727042218,0.10196397773302358
1362,钟健华,1,1,5,54.53972602739729,34.1123287671233,5,5,12.299999999999997,5.125,17.674999999999997,12.775000000000002,13.475000381469727,-0.38036707043647766,-1.0065388863672569,-0.3057995623302973,-1.6892503258287603,-0.3866127917184603,-0.30214324742384685,-0.01910770609417681
1363,鹿心社,1,1,7,48.7013698630137,20.0191780821918,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1364,尚勇,1,1,6,48.5342465753425,24.5178082191781,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1365,凌成兴,1,1,6,47.786301369863,28.5205479452055,6,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1366,莫建成,1,1,6,49.372602739726,28.191780821917803,6,4,17.825,7.875000000000002,21.85,17.7625,18.34999942779541,-0.22617864981293678,-1.2105250521783912,0.3805431877201824,-1.9190743156512013,-0.5333985536449608,-1.1091081592631182,-0.06106921838902899
1367,黄智权,1,1,7,63.46027397260271,26.191780821917803,7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1368,步正发,1,1,7,58.627397260273995,39.613698630137,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1369,彭宏松,1,1,6,59.45753424657531,27.358904109588998,6,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1370,周泽民,1,1,6,50.7041095890411,32.6904109589041,0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1371,夏宝龙,1,1,7,52.6219178082192,31.690410958904103,6,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1372,赵洪祝,1,1,8,58.0465753424658,35.9452054794521,7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1373,李强(浙江省),1,1,7,46.0383561643836,22.271232876712297,6,5,13.949999999999996,2.75,14.75,14.400000000000006,13.549999237060547,1.835903525352478,0.2559106037393488,0.7618962676609546,-0.48739993312419827,0.7200751664439369,-0.13133630990708656,0.030991300366306214
1374,吕祖善,1,1,7,58.709589041095896,39.3671232876712,7,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1375,柴松岳,1,1,7,63.712328767123296,43.8657534246575,7,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1376,周国富,1,1,7,60.0465753424658,33.1095890410959,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1377,李金明,1,1,7,63.9643835616438,41.2,7,4,10.180000000000007,NaN,NaN,NaN,12.199996948242188,1.4581034183502197,-0.10884550264788961,NaN,NaN,NaN,0.5880586932620825,0.055088711356401886
1378,乔传秀,0,1,7,51.5369863013699,31.775342465753397,6,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1379,王辉忠,1,1,6,49.4520547945205,27.191780821917803,6,5,11.2,1.7499999999999976,13.91666666666667,13.016666666666666,12.083333333333334,2.498936823436192,-0.6055237085313764,-1.881678781480162,-0.18705088409910173,0.2098538211271799,-0.9316414189315632,-0.087902679927547
1380,斯鑫良,1,1,6,55.53972602739729,25.1041095890411,6,4,10.979999999999997,4.200000000000003,13,13.200000000000003,11.950000762939453,1.7721547484397888,0.4616150176787911,0.33161277072108186,0.48564130335428224,-0.3204309607755517,-0.21556712658511587,-0.001094003401595451
1381,蔡奇,1,1,6,49.6219178082192,29.9424657534247,5,6,12.267272727272728,2.4799999999999995,13.57,14.420000000000002,12.654545177112926,1.4685483276844025,-0.6980610886849349,-0.9846035115459972,-1.3128001712907234,0.23851303077971325,-0.37917543553628724,0.019974751420476458
1382,胡和平,1,1,6,43.5315068493151,23.1041095890411,3,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1383,陈敏尔,1,1,7,44.8657534246575,22.852054794520498,6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1384,黄坤明,1,1,7,48.8684931506849,28.854794520547898,6,6,12.532727272727273,3.95,13.7,13.350000000000001,12.359999847412109,2.3984314528378574,0.30472994665842723,-0.1085666352954309,0.615008649192696,-0.45481551014813937,-0.3206624601176137,-0.0053447552719511
1385,茅临生,1,1,6,51.5369863013699,30.4383561643836,6,5,11.668000000000001,3.0749999999999993,14.575,13.175,13.419999694824218,1.1835643112659455,-0.8549335394499684,-1.0879315028710559,-1.0034159681257495,-0.8113018891717023,-0.7833983262544713,0.03524073592829987
1387,王华元,1,1,6,56.624657534246595,36.441095890411,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1389,龚正,1,1,6,45.3698630136986,20.2684931506849,6,6,8,1.5,7.400000000000006,9,NaN,2.51958966255188,-0.037443384239535825,-0.406797804703514,0.8243577688111319,-0.6408168996353211,NaN,-0.08732079861542154
1390,张曦,1,1,6,59.709589041095896,20.1013698630137,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1391,王国平,1,1,6,55.53972602739729,33.2767123287671,6,5,13.05,4.469999999999999,12.729999999999999,15.309999999999999,12.879999542236328,1.9331673860549927,-0.3060539102066995,0.36563365457730806,-0.8168870164293802,0.18660240407746118,-0.15682861962695413,0.018447225730429413
1392,黄兴国,1,1,7,50.7890410958904,31.857534246575298,6,6,11.165,4.033333333333331,13.533333333333331,12.766666666666671,14.099998474121094,2.319749891757965,0.5838893451136365,0.3064521593355243,1.7037648646237453,-0.601603778462649,0.7704403133530261,0.002627560977808502
1393,刘奇,1,1,6,47.8684931506849,28.772602739725997,5,6,11.249999999999998,0.8499999999999991,11.350000000000001,12.066666666666668,12.200000762939453,2.4264726837476096,0.09575704356065189,-1.5270674369796755,0.38091733008696443,-0.024467193991579515,0.1880402310756073,-0.04155071734706065
1394,王贺文,1,1,6,55.958904109589,36.1123287671233,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1397,俞国行,1,1,6,60.627397260273995,40.0328767123288,6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1398,陈德荣,1,1,6,44.3698630136986,13.347945205479501,5,5,12.372727272727273,3.527272727272727,13.118181818181817,12.91818181818182,11.679998779296875,2.7575563950972124,-0.30327473330029475,0.14438638178339078,-0.17053639887224037,-0.2830014128615269,-0.2945230225148625,-0.014234243673310748
1399,张鸿铭,1,1,6,49.7041095890411,20.0191780821918,5,4,12.333333333333334,1.4833333333333343,12.783333333333333,13.833333333333336,12.039999389648438,2.098210612932841,-0.8436079738202764,-0.5656954479234664,-0.8393565205509463,-0.5524349806326073,-0.20484909449459376,-0.03592007472504387
1400,邵占维,1,1,5,49.4520547945205,25.0219178082192,5,5,10.885714285714286,2.2571428571428567,10.142857142857142,12.557142857142855,9.09999974568685,2.1742437226431712,0.3605679302148532,-0.5491747720368249,0.8781296314743265,0.190422068569746,-0.022176259869648978,-0.0504973498498323
1401,孙忠焕,1,1,6,57.0438356164384,33.5260273972603,6,5,13.028333333333334,2.919999999999999,13.179999999999998,15.76,13.433334350585938,1.8264678517977397,-0.04591324838593403,-0.4496963173763729,-0.9687163388352764,0.43652419479836224,0.3850150534234533,0.04959326309608444
1402,仇保兴,1,1,6,51.7041095890411,28.0246575342466,6,6,11.460000000000003,6.550000000000004,12.600000000000001,16.799999999999997,13.533330281575521,1.6354771852493286,0.33354630646134104,2.341267466437886,1.0267003677508177,2.313177546953279,0.3339034432121385,0.012508966204875321
1405,金德水,1,1,6,54.2109589041096,22.9369863013699,6,5,14.399999999999999,3.6999999999999957,15.950000000000003,14.100000000000001,14.049999237060547,2.5544915199279785,0.8248326045567623,0.3872142502583126,0.7777648417184271,-0.27723110751545355,0.02081965153654397,0.050556893461690774
1406,张蔚文,1,1,6,62.46027397260271,31.5232876712329,6,4,10.486666666666665,4.149999999999999,12.799999999999997,12.950000000000003,13.633331298828125,2.2183971405029297,0.5595405084759083,0.37576234205192166,1.848699001953992,-0.11345026838242926,0.7763778570332345,-0.010991934954289661
1408,陈一新,1,1,6,45.8684931506849,23.1041095890411,5,3,8.950000000000003,1.6000000000000014,9,9.5,NaN,2.4901814460754395,0.6562799119405377,-0.49036017589156095,1.2418579976461392,0.5298764416824617,NaN,0.010743654016186804
1409,蒋巨峰,1,1,7,56.7917808219178,23.0219178082192,6,4,12.383333333333335,4.149999999999999,12.850000000000001,13.5,13.400001525878906,1.7280459801355998,1.149145832983421,1.6427442896327418,0.7190568811991147,0.5345259976725458,0.7712323841027271,0.16875577926616078
1411,李卫宁,1,1,5,45.786301369863,26.772602739725997,4,4,11.25,2.68333333333333,11.116666666666665,12.966666666666669,10.319999694824219,3.27252995967865,0.34741927371581793,-1.0542995440565504,0.4587165601421165,0.9509074495136691,0.4189417821794756,0.03765185419898222
1412,陈加元,1,1,6,52.1232876712329,31.4383561643836,6,4,12.402499999999996,5.833333333333333,14.266666666666666,12.733333333333334,14.875001907348633,2.5708742141723633,-0.3378716735701534,1.8078986195905866,-0.4627599304944012,-1.3407180279419546,0.5116138968701551,-0.06465418191249823
1415,马以,1,1,5,47.7013698630137,20.9342465753425,4,4,10.971428571428572,3.342857142857144,10.857142857142856,12.828571428571427,10.359999084472657,2.572021109717233,-0.33978990014568033,-0.9317436428215904,-0.4370744028631176,0.5703715684713908,0.059123237836129154,-0.022576283602543958
1416,孙文友,1,1,6,50.6219178082192,23.6027397260274,5,5,12.357142857142858,4.228571428571428,12.47142857142857,14.228571428571428,10.971427917480469,2.3969524247305736,-0.3321047746651151,-0.21868726496628563,-0.5758096525991645,0.41687223880266444,-0.057409063059189636,-0.008254822769594869
1417,徐福宁,1,1,5,49.7890410958904,24.271232876712297,5,4,15.400000000000006,8.200000000000003,18.5,12.900000000000006,14,2.0632104873657227,0.39100267955554185,2.5469981146085994,1.5364672147674547,-2.1474919712197216,-0.2520150010412645,-0.0030166493761614095
1418,钱建民,1,1,5,48.372602739726,21.6027397260274,4,5,9.666666666666666,3.383333333333333,8.950000000000001,11.766666666666664,9.924999237060547,2.5535459915796914,-0.4407246701354829,-0.1537978511950517,-0.30222178383761356,0.4336266261919987,0.21262060223675375,-0.012149943135150545
1419,张金如,1,1,5,45.6191780821918,20.2684931506849,5,4,11.3375,3.387500000000001,11.062500000000002,13.149999999999997,10.32857186453683,2.367034524679184,-0.4784222519481667,-0.19577148292378801,-0.3349781561463067,0.07628700386683265,-0.12111506862604236,0.0019548890894058738
1420,王永昌,1,1,6,52.5369863013699,31.3616438356164,5,6,14.024999999999999,3.575000000000001,15.274999999999999,14.225,12.875,2.0283551663160324,0.15651777318619922,-0.28623627540276725,0.2973317390757807,-0.3826095962935359,-0.3753737955713056,0.012676534117055924
1421,冯顺桥,1,1,5,47.9534246575342,25.854794520547898,5,4,12.745999999999999,4.150000000000002,14.25,13.675,13.88000030517578,1.8547793626785278,0.6144693511450587,0.44502907618010057,0.2990442369169402,-0.16860712193748256,0.36552332269540655,-0.003676709545739906
1422,徐加爱,1,1,5,38.8630136986301,9.843835616438401,4,4,10.599999999999998,5.625,10.675000000000004,11.424999999999997,9.64999771118164,2.4728689789772034,0.5979921902344641,1.7008751628023064,1.381216524747908,0.18616556575698157,0.42595978378146837,0.02052669965888034
1424,汤黎路,1,1,6,51.8712328767123,27.9397260273973,5,3,12.271666666666667,2.9599999999999995,13.86,14.119999999999996,13.566666920979818,1.6033343275388081,-0.0846080059663938,-1.6818932988418718,-0.8384417800577869,0.31270683211774314,-0.2133410936519027,-0.014955663548426902
1425,郑尚金,1,1,5,58.9616438356164,33.1945205479452,5,3,9.676666666666662,2.3500000000000014,11,11.199999999999996,12.900001525878906,1.4481617212295532,-0.8715164724457135,-2.236673219570496,-1.1635210222118046,-1.8507614400303185,-0.3132893431481125,-0.04541135702018452
1429,孙建国,1,1,6,50.5369863013699,31.194520547945203,5,5,14.025,5.424999999999999,17.625,12.537499999999998,12.9375,1.1398109421133995,0.8437950152795674,1.1472089988503948,1.6116711947658011,-0.4158630411232625,0.5771718039216512,-0.03006180310042206
1430,厉志海,1,1,6,51.2082191780822,30.857534246575298,5,5,14.866666666666667,4.849999999999999,19.333333333333332,13.666666666666666,14.283332824707031,0.9657158652941386,-0.14770115332021122,0.7407340206980942,0.16820210346249187,-0.5671492869306959,0.398318179592727,-0.0020238690411915725
1432,孙景淼,1,1,6,47.372602739726,22.6027397260274,5,5,8.5,7.599999999999994,9.200000000000003,7.900000000000006,NaN,3.2933456897735596,-0.280117960024943,6.730930910620547,-3.1249998927114855,-0.7887471892718598,NaN,0.2566426403623523
1433,梁黎明,0,1,6,44.5315068493151,22.5178082191781,4,5,13.257142857142856,2.785714285714284,16.271428571428572,13.014285714285714,11.133333841959635,2.7892914840153287,0.16594151350748607,-0.2003923854852541,-0.5389720857639321,-0.21375430222510805,0.012334697078257286,0.06150160997490101
1434,张家盟,1,1,6,49.0383561643836,24.356164383561598,5,4,14.822222222222221,2.2499999999999982,22.0625,15.412499999999998,14.98888905843099,2.164444181654188,0.16527651464655857,-0.8772379045291905,1.3055755710234465,0.5201149243892073,0.28817066181592504,-0.08120970254258236
1436,周国辉,1,1,5,45.3698630136986,22.092167227811075,5,5,11.66,3.0799999999999983,13.48,11.7,10.325000762939453,2.9419863700866697,-0.2414741343588158,0.05739446512260982,-1.4639209350952123,-0.6744344411683615,-0.6483839890858281,0.09484893650417785
1437,郭剑彪,1,1,5,47.2054794520548,23.6027397260274,5,5,16.833333333333332,3.5333333333333363,24.599999999999998,15.899999999999997,17.5,2.2026306788126626,1.2536928677705124,0.4672305767153954,2.848519588656481,0.7325602543862353,1.6485594070526761,-0.052122437158763066
1438,吴蔚荣,1,1,5,42.5315068493151,22.5178082191781,3,4,8.940000000000001,2.519999999999996,8.540000000000001,10.38,7.666666666666667,2.4656400203704836,0.22971770343456768,0.9571758951089313,0.7691234270490447,-0.7318541316200282,-0.605115651923179,-2.6555108362698586e-4
1439,陈铁雄,1,1,5,45.7013698630137,26.191780821917803,5,3,10.149999999999999,2.6666666666666643,9.816666666666668,11.750000000000002,8.939999389648438,2.3508476416269937,-0.6174899732270175,0.5260971320687581,-0.6411036401650458,-1.0173958185085241,-0.7448017683270823,0.0014674869812339425
1440,史久武,1,1,5,50.8712328767123,24.0219178082192,5,4,13.566666666666672,2.4333333333333322,14.233333333333334,16.666666666666668,14.133333841959635,1.8718572457631428,0.6203080866040557,0.4454142432945874,0.05678883903031473,2.2222492654134656,0.18828209671421828,0.004120026043194777
1441,张兵,1,1,5,39.2821917808219,20.2684931506849,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1442,王永康,1,1,5,41.6986301369863,21.0191780821918,4,6,10.4,4.433333333333337,11.699999999999998,10.199999999999998,9.1999969482421875,0.9841471513112386,1.004073108383954,1.6937611206621508,0.6378584902170243,0.31989302452883245,0.7357630079981132,0.02232255520066222
1447,谢力群,1,1,5,49.2054794520548,23.5178082191781,5,4,12.975000000000001,3.474999999999998,18.275000000000002,13.3,14.275001525878906,0.17724211513996124,-0.7255333986898095,-0.3866265289850328,-0.06578809121893975,-0.5449682860748066,-0.9201106112405127,-0.02936534874138645
1448,张玉舜,1,1,5,62.383561643835606,34.1123287671233,5,5,9.399999999999999,4.75,9.050000000000004,10.550000000000004,10.60000228881836,1.1694145798683167,0.5211956928470614,1.168648071667563,1.6144642617025338,-1.339621229356577,0.05391636836434506,0.2358695673776044
1449,张志银,1,1,5,48.372602739726,29.775342465753397,5,6,10.600000000000001,4.799999999999997,11.199999999999996,10.549999999999997,11.700000762939453,1.174021601676941,-0.15888502062086976,0.3861720363410778,-0.32617889290956126,-0.37325445640859584,-0.3656436372695702,0.17165711539606035
1450,张津梁,1,1,6,51.7890410958904,28.687671232876703,5,5,10.6,6.445454545454546,11.600000000000001,11.036363636363635,11.675000508626303,0.5399752560382088,0.07720315637154605,-0.12202647220987078,0.1287697813446151,-0.27442160614909017,0.21099601722585534,0.044482288270245474
1451,袁占亭,1,1,5,43.8657534246575,20.0191780821918,5,5,12.9,5.766666666666666,14.555555555555555,11.955555555555556,12.914285932268415,0.6657489670647515,0.1504139675791748,0.2425847305965363,0.05813833039789302,0.46686840235286653,0.036233995527447535,-0.17008018717803022
1452,王军,1,1,6,59.9616438356164,28.6054794520548,6,4,9.606,4.774999999999999,10.125,10.55,10.920001220703124,1.0950918316841125,0.0826923084615845,0.7774100540043204,0.6441426843964863,-0.8564378428825864,-0.03880809961298552,0.21753636282560043
1453,陈宝生,1,1,7,49.2054794520548,20.6821917808219,6,5,11.22857142857143,5.733333333333332,13.700000000000001,10.700000000000001,11.41428702218192,-0.4078132084437779,0.10353343898409924,0.32598074948975575,0.5857251590802781,-0.6583004954140554,-0.1744186662741352,0.0727731687303478
1454,陆武成,1,1,6,52.2082191780822,30.775342465753397,6,5,12.651999999999997,3.8444444444444454,14.855555555555556,11.41111111111111,14.719999694824219,0.4300173096358776,-0.026237645436222406,-0.827709589049678,0.310452689499944,0.2488702204881783,0.6168172779030549,-0.06092952121119576
1455,虞海燕,1,1,6,44.0356164383562,18.2684931506849,5,6,12.866666666666669,6.833333333333333,12.066666666666668,14.299999999999997,10.400001525878906,1.1672900567452114,0.1235913623297424,0.6867869539649007,-1.5278949238178476,1.8900320877303836,0.23160485150546323,-0.21320673436423745
1456,吴宝真,1,0,5,54.706849315068496,29.9424657534247,5,3,9.6,5.300000000000004,10.350000000000001,8.5,11.466667175292969,1.194262186686198,-1.7162106464792626,-1.5598562024051126,-0.7370721404545408,-2.4354934804228168,-1.3384661565026397,-0.040495778606030944
1457,马光明,1,0,5,45.2849315068493,18.2684931506849,5,5,13.76923076923077,8.161538461538461,15.176923076923075,11.3,15.136364329944957,1.0398613397891705,-0.1062847607948205,0.1021355355488308,-0.5963732154365353,0.522984451048442,0.3953404136053778,0.027698703666064743
1458,郑亚军,1,1,5,43.7835616438356,20.1013698630137,4,5,15.000000000000004,7.579999999999998,16.36,10.080000000000002,15.833333333333334,2.2194017648696898,1.4598797945875184,0.2142786540416047,2.8268026634811845,-0.3343616616293348,1.7092462096841485,-0.12438869180054053
1459,柳鹏,1,1,5,33.6931506849315,11.095890410958901,4,5,15.833333333333337,6.566666666666667,17.133333333333336,11.066666666666668,13.699996948242188,2.2624030113220215,1.180380002619981,-0.915002641234376,2.010238995856332,-0.1206804191445276,0.7011504836594076,-0.18856111632777228
1460,张开勋,1,1,6,54.378082191780805,28.9397260273973,5,5,13.675,7.912500000000001,14.737499999999999,10.350000000000001,13.58750057220459,1.522842675447464,-0.2693784307919017,-0.04602520266783497,-1.3272371042681073,-0.07157190213957303,-0.759112861232846,0.07286806077507782
1462,李建华(甘肃省),1,1,6,48.786301369863,13.427397260273999,5,6,15.677777777777777,6.21111111111111,19.12222222222222,11.200000000000001,15.344442579481337,-0.7210349473688338,1.4216493263301409,0.5085736496349565,1.8408712627569155,0.3353490167239536,0.5685989973173724,-0.07228672352185847
1463,郑玉生,1,1,5,51.2904109589041,27.54508192243474,5,4,13.683333333333335,4.983333333333334,15.18333333333333,9.41666666666667,13.349998474121094,0.1812567412853241,-0.6638379819761764,0.469171888545807,-0.6291738365675711,-1.0887832102530615,-1.2381247128531478,-0.022947194514098854
1464,张令平,1,1,5,43.0356164383562,19.942290633725364,4,5,12.533333333333333,3.5833333333333335,14.03333333333333,10.983333333333334,14.700000762939453,0.6582533319791158,-0.7241140268097751,-1.2059659210106881,-0.7078857642880787,0.238991384485982,-0.3415984743115766,0.13335181287962983
