uid,gender,ethnicity,rank_2015,age,party_membership_age,rank_2005,edu_2005
154,1,1,7,51.4520547945205,23.852054794520498,6,5
155,1,1,6,51.2082191780822,27.1068493150685,6,4
156,1,1,6,62.712328767123296,39.5287671232877,6,4
157,1,1,6,58.9616438356164,32.6082191780822,6,5
160,1,1,6,53.4547945205479,34.5260273972603,5,5
161,1,1,7,58.9616438356164,23.189041095890403,7,4
163,1,1,7,63.298630136986304,39.2821917808219,6,3
164,1,1,6,61.712328767123296,37.143826715747274,6,4
165,1,1,6,50.7890410958904,33.6931506849315,6,4
166,1,1,6,48.9534246575342,30.027397260274,5,5
167,1,1,6,49.5369863013699,31.5232876712329,5,5
168,1,1,5,49.4520547945205,23.271232876712297,5,5
169,1,1,5,45.2027397260274,22.852054794520498,5,5
170,1,1,5,42.2849315068493,12.928767123287699,5,6
171,1,1,5,41.7835616438356,21.1013698630137,4,4
172,1,1,5,39.1150684931507,20.1013698630137,4,4
173,0,1,6,52.9561643835616,20.2684931506849,5,5
174,1,1,5,52.2082191780822,30.276712328767097,5,5
175,1,1,6,53.2904109589041,21.6027397260274,6,5
176,1,1,6,47.786301369863,20.2684931506849,6,6
177,1,1,5,50.7041095890411,30.4383561643836,5,3
178,1,1,5,41.7835616438356,19.6,5,5
179,1,1,6,50.4520547945205,29.191780821917803,5,5
180,1,1,6,51.6219178082192,28.358904109588998,5,5
181,1,1,6,51.4520547945205,30.1095890410959,6,4
182,1,1,5,40.9479452054794,17.6821917808219,4,6
183,1,1,5,46.6191780821918,24.852054794520498,3,5
184,1,1,5,45.5342465753425,21.6849315068493,5,5
185,1,1,5,50.2904109589041,30.5232876712329,5,5
186,1,1,5,47.5342465753425,21.7698630136986,5,5
187,1,1,5,47.6191780821918,29.273972602739697,5,2
188,1,1,6,51.2082191780822,33.1945205479452,6,5
189,1,1,5,48.7013698630137,25.160535700121308,5,5
190,1,1,6,47.6191780821918,27.772602739725997,5,5
191,1,1,5,46.786301369863,21.9369863013699,4,5
192,1,1,6,49.0383561643836,30.5232876712329,5,5
193,0,1,7,51.2082191780822,31.027397260274,6,5
194,1,1,7,48.786301369863,23.5178082191781,6,4
195,1,1,6,62.54520547945209,39.7808219178082,6,4
196,1,1,6,43.2849315068493,21.1013698630137,4,5
197,0,1,5,51.5369863013699,32.3616438356164,5,5
198,1,1,6,47.4493150684931,24.684931506849303,6,5
199,1,1,6,42.6986301369863,22.189041095890403,5,5
200,1,1,6,50.2904109589041,24.356164383561598,5,4
201,1,1,7,52.2904109589041,31.690410958904103,6,5
202,0,1,6,56.45479452054791,33.1945205479452,6,4
203,1,0,6,62.9643835616438,38.296988222199346,6,4
204,1,1,6,42.2027397260274,21.1013698630137,5,4
205,1,1,5,61.295890410958904,36.760280656708495,5,4
209,1,1,5,NA,NA,5,4
211,1,1,6,55.0438356164384,31.002043112455333,6,2
212,1,1,6,51.6219178082192,19.1013698630137,5,5
213,1,1,6,53.1232876712329,29.23318924807254,5,2
214,1,1,6,47.7013698630137,21.0191780821918,5,4
215,1,1,6,50.3753424657534,29.1068493150685,5,5
217,1,1,5,60.709589041095896,36.22028817885127,5,3
220,1,1,5,54.378082191780805,31.3616438356164,5,4
221,1,0,5,44.3698630136986,20.4301369863014,5,5
222,1,1,5,48.4493150684931,28.6054794520548,5,5
224,1,1,6,52.4520547945205,32.6904109589041,5,5
228,1,1,5,37.8630136986301,11.095890410958901,4,5
229,1,1,6,47.786301369863,21.1013698630137,5,5
230,1,1,5,51.7041095890411,32.1095890410959,5,4
232,1,1,5,43.4465753424658,14.098630136986301,0,4
233,1,1,5,42.6986301369863,21.2684931506849,4,5
234,1,1,6,57.45753424657531,31.857534246575298,6,4
235,1,1,6,40.2821917808219,19.3534246575342,5,4
236,1,1,6,38.1150684931507,17.0986301369863,5,6
237,1,1,5,42.7835616438356,20.6821917808219,4,3
238,1,1,5,44.5315068493151,21.1013698630137,4,5
239,1,1,5,47.5342465753425,24.085597403078452,5,4
240,1,1,5,50.7890410958904,27.854794520547898,5,5
241,1,1,6,51.2904109589041,30.6082191780822,5,4
242,1,1,6,50.041095890411,31.9424657534247,5,4
243,1,1,5,60.9616438356164,36.452434477743125,5,3
244,1,1,7,56.378082191780805,34.1123287671233,6,4
245,1,1,6,56.45479452054791,32.30155772038269,5,4
246,1,1,5,43.0356164383562,19.8493150684932,5,5
248,1,1,6,39.8630136986301,19.0191780821918,5,6
249,1,1,5,51.7890410958904,31.6082191780822,5,4
250,1,1,6,54.2109589041096,35.5260273972603,5,5
252,1,1,5,43.0356164383562,19.942290633725364,4,4
254,1,1,5,49.5369863013699,20.1013698630137,4,5
255,1,1,5,38.4438356164384,20.186301369863,5,5
256,1,0,6,46.4493150684931,25.687671232876703,5,6
257,1,1,6,45.6191780821918,19.2684931506849,6,4
258,1,0,6,42.0356164383562,20.5150684931507,5,6
260,1,1,6,44.3698630136986,23.189041095890403,6,4
261,1,0,7,49.7041095890411,28.854794520547898,6,5
262,1,1,7,50.5369863013699,26.85116635509489,6,5
263,1,1,6,44.5315068493151,22.6027397260274,5,5
264,1,1,6,51.6219178082192,22.9369863013699,5,5
265,1,1,6,50.3753424657534,16.5972602739726,6,5
266,1,1,6,53.2082191780822,24.271232876712297,6,5
267,1,1,6,37.9479452054794,20.186301369863,3,5
268,1,1,7,62.630136986301395,39.2821917808219,7,4
269,1,1,6,57.7945205479452,35.5260273972603,6,3
270,1,1,7,59.709589041095896,34.1123287671233,7,4
271,1,1,7,55.378082191780805,20.0191780821918,7,6
272,1,0,7,53.3753424657534,35.6109589041096,6,5
273,0,1,7,50.7890410958904,24.1041095890411,6,6
275,1,1,6,65.9671232876712,48.8684931506849,6,3
276,1,1,6,57.293150684931504,30.1095890410959,6,6
277,1,1,7,50.7890410958904,31.5232876712329,6,6
278,1,1,7,65.1315068493151,40.1150684931507,7,4
279,1,1,8,41.8657534246575,17.0164383561644,6,6
280,1,1,6,44.8657534246575,18.6,5,5
281,1,1,5,59.7945205479452,31.6082191780822,5,4
282,1,1,6,48.9534246575342,25.356164383561598,6,5
283,1,1,6,50.7041095890411,29.9424657534247,5,5
284,1,0,5,43.2027397260274,21.5178082191781,5,6
285,1,1,5,45.7013698630137,22.0219178082192,4,5
288,1,1,6,54.2109589041096,29.1068493150685,5,5
289,1,1,6,49.6219178082192,26.0246575342466,5,5
290,1,1,6,48.6191780821918,30.194520547945203,5,5
291,1,1,7,48.786301369863,23.1041095890411,6,5
292,1,1,5,45.3698630136986,22.189041095890403,4,5
293,1,1,5,42.6986301369863,21.2684931506849,5,5
294,1,1,6,59.0465753424658,33.1945205479452,6,4
295,1,1,7,50.041095890411,31.6082191780822,6,4
296,1,1,6,50.3753424657534,26.687671232876703,5,5
297,1,1,6,54.45479452054791,32.027397260274,6,5
298,1,1,5,60.0465753424658,35.60964247959221,5,4
299,1,1,6,52.4520547945205,32.6904109589041,5,5
300,1,1,5,46.2054794520548,23.6027397260274,5,4
301,1,1,5,60.54246575342469,26.854794520547898,5,4
302,1,1,5,48.6191780821918,26.687671232876703,5,5
303,1,1,5,47.4493150684931,27.273972602739697,4,5
304,1,1,6,46.5342465753425,21.7698630136986,4,6
305,1,1,6,56.1260273972603,31.6082191780822,5,4
306,1,1,5,42.2849315068493,20.6,4,4
307,1,1,5,47.2876712328767,21.1013698630137,4,5
308,1,1,6,60.709589041095896,30.5232876712329,6,4
309,1,1,6,54.624657534246595,27.5205479452055,6,4
310,1,1,6,42.5315068493151,23.1041095890411,6,6
311,1,1,6,50.6219178082192,32.3616438356164,5,4
312,1,1,5,48.2054794520548,17.2657534246575,5,6
313,1,1,5,56.7917808219178,32.6082191780822,5,3
314,1,1,6,60.9616438356164,30.690410958904103,6,4
315,1,1,5,38.4438356164384,18.6,4,5
316,1,1,5,52.7890410958904,29.358904109588998,5,3
317,1,1,5,59.0465753424658,30.194520547945203,5,3
318,1,1,6,49.8712328767123,29.1068493150685,6,5
319,1,1,6,48.0383561643836,12.424657534246599,5,6
320,1,1,6,51.7890410958904,26.358904109588998,5,4
321,1,1,5,50.7041095890411,20.7671232876712,4,5
322,1,1,6,50.4520547945205,28.687671232876703,4,6
323,1,1,6,52.5369863013699,31.3616438356164,6,5
324,1,1,8,54.53972602739729,32.4383561643836,7,5
325,1,1,6,59.45753424657531,25.6054794520548,6,4
326,1,1,7,50.7890410958904,30.5232876712329,5,5
327,1,1,6,62.54520547945209,37.91091883382485,6,5
328,1,1,7,50.2904109589041,29.857534246575298,6,3
329,0,1,6,59.8767123287671,30.857534246575298,6,5
330,1,1,7,52.6219178082192,30.027397260274,7,5
331,1,1,8,54.958904109589,30.276712328767097,6,5
332,1,1,6,60.8767123287671,35.1972602739726,6,4
333,1,1,7,54.958904109589,33.441095890411,6,4
334,1,1,7,58.8767123287671,36.2794520547945,6,4
335,1,1,6,61.380821917808206,28.687671232876703,6,4
336,1,1,7,49.7041095890411,29.4383561643836,6,5
337,1,1,8,42.2849315068493,22.271232876712297,6,5
338,1,1,7,54.624657534246595,33.3616438356164,6,5
339,1,1,7,59.8767123287671,29.9424657534247,7,4
340,1,0,7,65.8,44.1178082191781,7,4
341,1,1,7,58.7945205479452,32.1095890410959,7,4
342,1,1,7,61.7972602739726,30.1095890410959,7,4
343,1,1,7,59.54246575342469,33.441095890411,7,3
344,0,1,6,42.3698630136986,21.5178082191781,5,6
345,1,1,6,44.1178082191781,20.6821917808219,5,5
346,1,1,6,47.2876712328767,24.271232876712297,6,4
347,1,1,7,52.4520547945205,33.8602739726027,6,6
348,1,0,6,49.7041095890411,24.9369863013699,6,4
349,1,1,7,43.6986301369863,12.594520547945201,6,5
350,1,1,6,48.5342465753425,20.6,5,5
351,1,1,5,54.53972602739729,30.690410958904103,5,5
352,1,1,6,58.45753424657531,31.194520547945203,6,4
353,1,1,5,47.5342465753425,14.350684931506802,5,6
354,1,1,5,56.624657534246595,32.458004139201186,5,3
355,1,1,5,46.9534246575342,20.6821917808219,5,6
356,1,1,6,60.709589041095896,33.1095890410959,6,3
357,1,1,5,51.4520547945205,28.9397260273973,5,5
358,1,1,6,47.4493150684931,28.9397260273973,5,6
359,1,1,5,48.786301369863,21.3534246575342,4,5
360,1,1,5,41.2821917808219,17.6,5,5
361,1,1,6,52.5369863013699,21.7698630136986,5,6
362,1,1,5,37.7808219178082,14.597260273972601,5,5
363,1,1,5,40.0328767123288,20.5150684931507,4,6
364,1,1,5,55.8739726027397,31.766611901197038,5,4
365,1,1,6,51.1232876712329,30.857534246575298,5,4
366,1,1,6,45.8684931506849,20.186301369863,5,5
367,1,1,5,52.3753424657534,30.5232876712329,5,5
368,1,1,9,70.8849315068493,45.8684931506849,9,3
369,1,1,9,80.641095890411,64.9643835616438,9,4
370,1,1,9,76.8054794520548,59.709589041095896,9,4
371,1,1,9,78.9315068493151,59.295890410958904,9,4
372,1,1,9,76.8054794520548,55.7917808219178,9,4
373,1,1,9,62.630136986301395,41.2821917808219,9,4
374,1,1,8,75.8876712328767,49.0383561643836,8,4
375,1,1,8,76.1397260273973,60.213698630137,8,2
376,1,1,9,73.2219178082192,52.8712328767123,9,4
377,1,1,8,68.8821917808219,50.2904109589041,8,4
378,1,1,9,64.0493150684931,41.2821917808219,9,4
379,1,1,8,78.8082191780822,60.1287671232877,8,4
380,1,1,8,75.1397260273973,55.624657534246595,8,4
381,1,1,8,75.3068493150685,58.45753424657531,8,3
382,1,1,9,74.5534246575343,56.378082191780805,9,4
383,1,1,8,72.7095890410959,56.0438356164384,8,2
384,1,1,8,77.0493150684931,50.2082191780822,8,4
385,1,1,9,66.8821917808219,39.3671232876712,9,4
386,1,1,9,62.8794520547945,40.2821917808219,9,5
387,1,1,8,79.9753424657534,64.4602739726027,8,4
388,1,1,9,61.46027397260271,39.8630136986301,9,4
389,1,1,9,70.0547945205479,45.1178082191781,9,4
390,1,1,9,65.3835616438356,45.6191780821918,9,4
391,1,1,9,66.0520547945205,45.2849315068493,9,4
392,0,1,8,66.7150684931507,43.2849315068493,8,4
393,1,1,8,60.627397260273995,39.3671232876712,8,2
394,1,1,8,64.0493150684931,39.613698630137,8,4
395,1,0,8,60.7945205479452,39.2821917808219,8,3
396,1,1,9,58.0465753424658,34.2794520547945,8,3
397,1,1,8,62.712328767123296,29.857534246575298,8,4
398,1,1,8,66.0520547945205,39.4438356164384,8,3
399,1,1,9,58.709589041095896,34.5260273972603,8,4
400,1,1,8,58.7945205479452,25.271232876712297,8,4
401,1,1,9,62.630136986301395,40.6958904109589,8,4
402,1,1,9,60.295890410958904,40.6958904109589,8,4
403,1,1,9,61.7972602739726,39.5287671232877,8,4
404,1,1,8,66.6328767123288,26.854794520547898,8,4
405,1,1,8,62.7972602739726,34.1123287671233,7,4
406,1,1,9,52.1232876712329,31.5232876712329,7,6
407,1,1,9,50.041095890411,29.191780821917803,7,6
408,1,1,8,50.3753424657534,29.9424657534247,7,5
409,1,1,8,54.706849315068496,27.358904109588998,7,6
410,1,1,9,57.0438356164384,22.4328767123288,7,4
411,1,1,8,56.0438356164384,24.769863013698597,7,5
412,1,1,8,59.1287671232877,39.9479452054794,7,5
413,1,1,8,49.7890410958904,21.2684931506849,7,5
414,0,1,8,55.2109589041096,32.1945205479452,7,5
415,1,1,8,52.5369863013699,33.6109589041096,6,4
416,1,1,8,52.2082191780822,31.690410958904103,7,4
417,1,1,8,58.0465753424658,34.1123287671233,7,5
418,1,1,8,48.372602739726,30.027397260274,7,5
419,1,1,8,58.0465753424658,26.273972602739697,7,4
420,1,1,8,51.2904109589041,26.191780821917803,7,5
421,1,1,6,48.7013698630137,29.690410958904103,6,4
422,1,1,6,48.786301369863,27.5205479452055,4,5
423,1,0,6,50.5369863013699,29.9424657534247,6,5
424,1,1,6,50.2904109589041,31.6082191780822,6,5
425,1,1,6,43.6164383561644,17.4301369863014,6,4
426,1,1,6,51.8712328767123,32.6082191780822,5,5
427,0,1,6,43.5315068493151,19.2684931506849,5,5
428,1,1,6,51.041095890411,31.857534246575298,6,5
429,0,1,7,53.6246575342466,34.7780821917808,7,5
430,1,1,6,60.295890410958904,24.6027397260274,6,5
431,1,1,6,58.0465753424658,34.6109589041096,6,5
432,1,1,7,47.372602739726,25.356164383561598,6,4
433,1,1,6,60.709589041095896,38.8630136986301,6,4
434,1,1,6,57.54246575342469,39.2,6,5
435,1,1,6,52.9561643835616,33.9452054794521,6,5
436,1,1,7,61.380821917808206,40.613698630137,7,4
437,1,1,7,54.958904109589,36.5260273972603,7,2
438,1,1,7,54.293150684931504,30.310650874451184,6,5
439,1,1,6,51.2082191780822,29.191780821917803,6,5
440,1,1,6,57.54246575342469,33.30331946668798,6,5
441,0,1,6,63.298630136986304,34.6109589041096,6,3
442,1,1,6,59.1287671232877,34.6109589041096,6,3
443,1,1,6,52.2082191780822,33.1095890410959,5,5
444,1,1,7,54.7917808219178,34.3643835616438,6,5
445,1,1,6,49.4520547945205,28.854794520547898,5,5
446,1,1,6,45.2027397260274,18.0191780821918,5,5
447,1,1,5,49.7890410958904,31.1095890410959,5,5
448,1,1,6,50.6219178082192,31.1095890410959,5,5
449,1,1,5,42.3698630136986,23.356164383561598,4,4
450,1,1,5,44.6986301369863,18.6,4,5
451,1,1,5,50.9561643835616,27.1068493150685,4,5
452,1,1,5,48.2054794520548,11.1808219178082,5,6
453,1,1,6,53.8739726027397,32.6082191780822,5,5
454,1,1,6,61.295890410958904,39.5287671232877,6,4
455,0,0,6,41.1150684931507,12.594520547945201,5,6
456,1,1,6,50.7890410958904,17.1835616438356,5,4
457,1,1,6,45.0356164383562,20.1013698630137,5,6
